device_brand,os,screen_size,Screen Damage,Charger Availability,rear_camera_mp,front_camera_mp,Storage (GB),RAM (GB),battery,weight,Year of Release,days_used,normalized_used_price,normalized_new_price,,Age (Years),Keyword Working,Battery Health (%),Old Phone Selling Price (Rs),Charger Availability
Vivo,Android,12.75,1,0,13,8,16,4,2450,151,2015,857,4.789656066,5.703515772,,2.347945205,0,33.79310345,718.4484099,1
Vivo,Android,12.83,1,0,13,5,16,4,2300,153,2015,780,4.680370419,6.064273462,,2.136986301,0,31.72413793,702.0555629,1
Vivo,Android,12.83,1,0,13,5,16,4,2300,156,2014,910,4.749357106,6.154836862,,2.493150685,0,31.72413793,712.4035659,1
Vivo,Android,12.7,0,0,13,0.3,16,4,2000,150,2014,585,3.949896658,4.713396591,,1.602739726,0,27.5862069,592.4844987,0
Vivo,Android,10.34,0,0,8,5,32,4,2100,156,2014,847,4.11887456,4.61045619,,2.320547945,0,28.96551724,617.831184,0
Vivo,Android,10.29,0,0,5,2,16,4,1900,130,2013,1092,3.554204551,4.69711106,,2.991780822,0,26.20689655,533.1306827,0
Others,Android,12.7,1,0,5,2,32,4,2000,134,2018,372,3.75114978,4.25830412,,1.019178082,0,27.5862069,562.672467,1
Others,Android,12.88,1,0,16,8,32,4,3100,153,2018,479,4.53999146,4.693181063,,1.312328767,0,42.75862069,680.998719,1
Others,Android,12.83,1,0,13,8,16,4,2900,145,2018,369,4.211683055,4.789240213,,1.010958904,0,40,631.7524583,1
Others,Android,13.56,1,0,8,5,16,4,3100,155,2018,593,3.921775297,4.622911867,,1.624657534,0,42.75862069,588.2662946,1
Others,Android,25.43,1,0,5,2,16,4,4600,465,2017,767,4.50777784,5.201090351,,2.101369863,0,63.44827586,676.166676,1
Others,Android,12.7,1,0,5,2,32,4,2200,169,2017,686,4.089666973,4.378269586,,1.879452055,0,30.34482759,613.450046,1
Others,Android,12.83,1,0,16,8,32,4,3000,166,2017,612,4.616209033,5.442287832,,1.676712329,0,41.37931034,692.431355,1
Others,Android,12.7,1,0,13,5,16,4,2400,151,2017,792,4.196600263,4.601262561,,2.169863014,0,33.10344828,629.4900395,1
Others,Android,25.43,1,0,5,2,16,4,5830,439,2016,926,4.812021741,5.243755579,,2.536986301,0,80.4137931,721.8032612,1
Others,Android,12.7,1,0,5,2,32,4,2000,167.9,2016,622,3.969914484,4.067144642,,1.704109589,0,27.5862069,595.4871726,1
Others,Android,12.83,1,0,16,8,32,4,3000,155,2016,1047,4.625854777,5.941591297,,2.868493151,0,41.37931034,693.8782166,1
Others,Android,12.83,1,0,13,5,16,4,2960,150,2016,569,4.432719749,5.077109441,,1.55890411,0,40.82758621,664.9079624,1
Others,Android,12.7,1,0,8,5,32,4,2540,128,2016,959,4.196299285,4.614922477,,2.62739726,0,35.03448276,629.4448928,1
Others,Android,7.75,0,0,2,5,16,4,1400,110,2016,1063,3.39618484,3.427839313,,2.912328767,0,19.31034483,509.427726,0
Others,Android,10.29,1,0,5,2,32,4,1780,146,2015,720,3.644404964,4.244200318,,1.97260274,0,24.55172414,546.6607446,1
Others,Android,12.83,1,0,13,5,16,4,3000,159,2015,872,4.55240212,5.140844508,,2.389041096,0,41.37931034,682.860318,1
Others,Android,23.01,1,0,5,2,16,4,2500,406,2015,737,4.664758977,5.356020077,,2.019178082,0,34.48275862,699.7138466,1
Others,Android,12.7,1,0,8,2,32,4,2500,155,2015,948,3.964425684,4.721173862,,2.597260274,0,34.48275862,594.6638526,1
Others,Android,10.16,0,0,2,2,16,4,1400,112,2015,1048,3.348499593,4.107096246,,2.871232877,0,19.31034483,502.274939,0
Others,Android,12.7,1,0,5,0.3,16,4,3000,162,2014,697,3.58240721,5.012566761,,1.909589041,0,41.37931034,537.3610815,1
Others,Android,10.29,0,0,5,0.3,16,4,1880,152,2014,745,3.476304854,4.504133642,,2.04109589,0,25.93103448,521.4457281,0
Others,Android,10.16,0,0,3.15,2,16,4,1400,117,2014,966,3.534270336,3.913621727,,2.646575342,0,19.31034483,530.1405504,0
Others,Android,7.75,0,0,2,0.3,16,4,2000,118,2013,861,2.851284369,3.900355201,,2.35890411,0,27.5862069,427.6926554,0
Others,Android,10.16,0,0,5,0.3,16,4,1500,136,2013,625,3.660737148,4.714741822,,1.712328767,0,20.68965517,549.1105722,0
Others,Android,15.24,1,0,16,16,64,4,3000,164,2018,486,4.890875306,5.706312605,,1.331506849,0,41.37931034,733.6312959,1
Others,Android,15.24,1,0,13,16,32,4,3000,153,2018,546,4.437343075,5.299067085,,1.495890411,0,41.37931034,665.6014613,1
Others,Android,12.88,1,0,16,5,64,4,3000,162,2017,769,4.768223972,5.254835588,,2.106849315,0,41.37931034,715.2335958,1
Others,Android,12.88,1,0,13,16,16,4,2900,160,2017,560,4.456438132,5.016219672,,1.534246575,0,40,668.4657198,1
Others,Android,12.7,0,0,5,2,16,4,1800,156,2015,1065,3.795489189,4.776936229,,2.917808219,0,24.82758621,569.3233784,0
Others,Android,12.7,0,0,5,1.3,16,4,1800,174,2014,566,3.785325352,4.617493936,,1.550684932,0,24.82758621,567.7988028,0
Others,Android,10.29,1,0,5,2,16,4,2100,141,2014,674,3.687378328,4.86437562,,1.846575342,0,28.96551724,553.1067492,1
Others,Android,7.75,0,0,2,1.3,16,4,2100,105,2014,955,2.868466923,3.885268268,,2.616438356,0,28.96551724,430.2700385,0
Others,Android,12.7,1,0,8,2,32,4,2100,175,2014,658,4.334803991,5.076984675,,1.802739726,0,28.96551724,650.2205987,1
Others,Android,12.7,1,0,16,8,16,4,2350,143,2014,717,4.931447776,5.702748607,,1.964383562,0,32.4137931,739.7171664,1
Others,Android,10.34,0,0,8,5,32,4,2000,124,2014,605,3.987315989,5.294610505,,1.657534247,0,27.5862069,598.0973984,0
Others,Android,10.34,1,0,8,5,16,4,2000,119,2014,850,4.306359756,5.306186325,,2.328767123,0,27.5862069,645.9539634,1
Others,Android,12.7,0,0,16,8,16,4,2350,154,2014,974,4.876646654,5.858104568,,2.668493151,0,32.4137931,731.4969981,0
Xiaomi,Android,16.23,1,0,12,20,256,4,4000,205,2019,517,5.42252417,6.109136465,,1.416438356,0,55.17241379,813.3786255,1
Xiaomi,Android,15.9,1,0,12,8,64,4,4000,180,2019,256,4.482550472,4.865609522,,0.701369863,0,55.17241379,672.3825708,1
Xiaomi,Android,15.32,1,0,12,13,128,4,4000,186,2019,328,4.695559186,5.296365463,,0.898630137,0,55.17241379,704.3338779,1
Xiaomi,Android,16.23,1,0,12,20,64,4,3800,189,2019,362,4.989002994,6.397246272,,0.991780822,0,52.4137931,748.3504491,1
Xiaomi,Android,16.23,1,0,12,20,256,4,3300,173,2019,195,5.39983551,6.272273051,,0.534246575,0,45.51724138,809.9753265,1
Xiaomi,Android,15.16,1,0,12,20,64,4,3070,155,2019,353,5.040647068,5.714524571,,0.967123288,0,42.34482759,756.0970602,1
Xiaomi,Android,16.23,1,0,12,20,64,4,3300,173,2019,465,4.756516938,6.106911523,,1.273972603,0,45.51724138,713.4775407,1
Xiaomi,Android,12.7,1,0,8,5,32,4,3000,137,2019,506,4.018902367,4.383525511,,1.38630137,0,41.37931034,602.8353551,1
Xiaomi,Android,15.32,1,0,12,13,64,4,4000,186,2019,414,4.768223972,5.007497042,,1.134246575,0,55.17241379,715.2335958,1
Xiaomi,Android,14.83,1,0,13,8,64,4,3000,150,2018,446,4.661550519,5.131672289,,1.221917808,0,41.37931034,699.2325779,1
Xiaomi,Android,16.23,1,0,13,14.5,256,4,3200,218,2018,727,5.56819182,6.326739639,,1.991780822,0,44.13793103,835.228773,1
Xiaomi,Android,15.27,1,0,13,20,256,4,4000,190,2018,668,5.370079733,6.109314247,,1.830136986,0,55.17241379,805.51196,1
Xiaomi,Android,15.9,1,0,13,14.5,64,4,4000,182,2018,469,4.676467068,5.251906869,,1.284931507,0,55.17241379,701.4700602,1
Xiaomi,Android,15.77,1,0,13,20,128,4,3000,177,2018,440,5.204446151,6.216985271,,1.205479452,0,41.37931034,780.6669227,1
Xiaomi,Android,15.9,1,0,13,24,64,4,3350,169,2018,427,4.958288814,5.441118165,,1.169863014,0,46.20689655,743.7433221,1
Xiaomi,Android,15.7,1,0,13,20,256,4,4000,182,2018,390,4.906459262,5.668431597,,1.068493151,0,55.17241379,735.9688893,1
Xiaomi,Android,15.21,1,0,13,20,128,4,3000,166,2018,471,4.885072071,5.257078619,,1.290410959,0,41.37931034,732.7608107,1
Xiaomi,Android,14.83,1,0,13,5,64,4,4000,178,2018,535,4.624972813,5.202797165,,1.465753425,0,55.17241379,693.745922,1
Xiaomi,Android,15.47,1,0,13,8,128,4,5500,221,2018,682,4.618678536,5.445702353,,1.868493151,0,75.86206897,692.8017804,1
Xiaomi,Android,20.32,1,0,13,5,64,4,6000,342.5,2018,665,4.841743158,5.072231992,,1.821917808,0,82.75862069,726.2614737,1
Xiaomi,Android,25.43,1,0,13,5,128,4,8620,485,2018,665,5.116255776,5.563063408,,1.821917808,0,118.8965517,767.4383664,1
Xiaomi,Android,13.84,1,0,13,5,64,4,3000,146,2018,525,4.537426534,4.793390975,,1.438356164,0,41.37931034,680.6139801,1
Xiaomi,Android,13.84,1,0,13,5,32,4,3000,145,2018,641,4.100657924,4.506233438,,1.756164384,0,41.37931034,615.0986886,1
Xiaomi,Android,15.77,1,0,13,20,128,4,3000,177,2018,682,4.950672953,6.215747449,,1.868493151,0,41.37931034,742.600943,1
Xiaomi,Android,15.77,1,0,13,20,64,4,3400,175,2018,372,5.042004754,5.941617575,,1.019178082,0,46.89655172,756.3007131,1
Xiaomi,Android,14.94,1,0,13,20,128,4,3120,164,2018,620,4.82775358,5.559527119,,1.698630137,0,43.03448276,724.163037,1
Xiaomi,Android,15.21,1,0,13,16,64,4,3080,170,2018,465,4.754021133,5.018669599,,1.273972603,0,42.48275862,713.10317,1
Xiaomi,Android,15.21,1,0,13,5,256,4,3400,191,2018,590,5.186547466,5.99490861,,1.616438356,0,46.89655172,777.9821199,1
Xiaomi,Android,15.21,1,0,13,13,64,4,4000,181,2018,543,4.496470769,5.1965061,,1.487671233,0,55.17241379,674.4706154,1
Xiaomi,Android,15.21,1,0,13,20,64,4,4000,181,2018,386,4.795294555,5.193290129,,1.057534247,0,55.17241379,719.2941833,1
Xiaomi,Android,15.21,1,0,13,20,128,4,4000,190,2018,630,5.076360611,5.992489022,,1.726027397,0,55.17241379,761.4540917,1
Xiaomi,Android,15.21,1,0,12,5,64,4,4000,180,2018,442,4.424367475,5.082955956,,1.210958904,0,55.17241379,663.6551213,1
Xiaomi,Android,12.88,1,0,12,5,32,4,3300,157,2017,679,4.558078578,5.074360985,,1.860273973,0,45.51724138,683.7117867,1
Xiaomi,Android,12.7,1,0,13,5,32,4,3000,137,2017,769,4.38414938,4.70682384,,2.106849315,0,41.37931034,657.622407,1
Xiaomi,Android,12.83,1,0,13,16,64,4,3080,153,2017,575,4.689695141,4.93634269,,1.575342466,0,42.48275862,703.4542712,1
Xiaomi,Android,12.83,1,0,13,5,16,4,3080,150,2017,782,4.284275979,4.504023004,,2.142465753,0,42.48275862,642.6413969,1
Xiaomi,Android,12.83,1,0,13,16,64,4,3500,163,2017,581,4.770769367,5.630243571,,1.591780822,0,48.27586207,715.6154051,1
Xiaomi,Android,15.21,1,0,12,5,128,4,3400,185,2017,677,5.156465742,6.013372799,,1.854794521,0,46.89655172,773.4698613,1
Xiaomi,Android,12.83,1,0,13,5,64,4,3080,165,2017,683,4.562993107,5.148017596,,1.871232877,0,42.48275862,684.4489661,1
Xiaomi,Android,16.36,1,0,12,5,32,4,5300,211,2017,761,4.653674595,5.298967155,,2.084931507,0,73.10344828,698.0511893,1
Xiaomi,Android,12.7,1,0,13,5,64,4,4100,150,2017,881,4.479039909,4.710430697,,2.41369863,0,56.55172414,671.8559864,1
Xiaomi,Android,13.08,1,0,13,8,64,4,3350,168,2017,616,4.549023025,5.790938286,,1.687671233,0,46.20689655,682.3534538,1
Xiaomi,Android,18.01,0,0,13,5,64,4,6600,328,2017,825,5.002401489,5.669052994,,2.260273973,0,91.03448276,750.3602234,0
Xiaomi,Android,13.08,1,0,12,8,64,4,2860,135,2017,565,4.297557478,5.009434574,,1.547945205,0,39.44827586,644.6336217,1
Xiaomi,Android,12.83,1,0,13,5,64,4,4100,165,2017,626,4.348211286,4.863217453,,1.715068493,0,56.55172414,652.2316929,1
Xiaomi,Android,12.83,1,0,13,5,64,4,4100,165,2017,705,4.366405254,5.011568192,,1.931506849,0,56.55172414,654.9607881,1
Xiaomi,Android,12.7,1,0,13,5,16,4,3120,131.5,2016,939,4.390986376,4.692539832,,2.57260274,0,43.03448276,658.6479564,1
Xiaomi,Android,12.7,1,0,13,5,16,4,4100,156,2016,713,4.445705411,4.877180089,,1.953424658,0,56.55172414,666.8558117,1
Xiaomi,Android,12.7,1,0,13,5,32,4,4100,156,2016,734,4.476313564,5.079290331,,2.010958904,0,56.55172414,671.4470346,1
Xiaomi,Android,15.34,1,0,16,5,256,4,4400,209,2016,543,5.199932465,5.963219382,,1.487671233,0,60.68965517,779.9898698,1
Xiaomi,Android,12.88,1,0,22.5,8,64,4,4070,166,2016,726,4.887940214,5.738119487,,1.989041096,0,56.13793103,733.1910321,1
Xiaomi,Android,12.88,1,0,13,4,128,4,4100,168,2016,891,5.000988917,5.737571798,,2.44109589,0,56.55172414,750.1483376,1
Xiaomi,Android,13.08,1,0,12,4,128,4,4100,145,2016,612,4.62399194,5.52788027,,1.676712329,0,56.55172414,693.598791,1
Xiaomi,Android,12.83,1,0,13,5,16,4,4100,175,2016,1042,4.329021349,5.142014372,,2.854794521,0,56.55172414,649.3532024,1
Xiaomi,Android,12.83,1,0,13,5,128,4,4050,174,2016,629,4.43627805,5.129188404,,1.723287671,0,55.86206897,665.4417075,1
Xiaomi,Android,12.7,1,0,13,5,32,4,4100,144,2016,1030,4.516885271,5.131199643,,2.821917808,0,56.55172414,677.5327907,1
Xiaomi,Android,12.7,1,0,13,5,32,4,4100,144,2016,881,4.454463569,5.017213609,,2.41369863,0,56.55172414,668.1695354,1
Xiaomi,Android,12.7,1,0,13,5,16,4,4100,144,2016,700,4.206184044,4.776430795,,1.917808219,0,56.55172414,630.9276066,1
Xiaomi,Android,12.7,1,0,13,5,32,4,4100,144,2016,670,4.079400115,4.872139217,,1.835616438,0,56.55172414,611.9100173,1
Xiaomi,Android,13.08,1,0,16,4,128,4,3000,129,2016,709,4.836519974,5.477801569,,1.942465753,0,41.37931034,725.4779961,1
Xiaomi,Android,16.36,1,0,16,5,16,4,4850,145,2016,799,4.18235544,5.014029527,,2.189041096,0,66.89655172,627.353316,1
Xiaomi,Android,12.7,1,0,13,5,64,4,3260,133,2016,698,4.613039144,5.396079084,,1.912328767,0,44.96551724,691.9558716,1
Xiaomi,Android,12.83,1,0,16,5,16,4,4050,164,2016,884,4.630935394,5.077483646,,2.421917808,0,55.86206897,694.6403091,1
Xiaomi,Android,12.7,1,0,13,5,16,4,4100,144,2016,1045,4.292101927,5.070475294,,2.863013699,0,56.55172414,643.8152891,1
Xiaomi,Android,12.83,1,0,13,5,16,4,3100,185,2015,980,4.231784971,4.941856685,,2.684931507,0,42.75862069,634.7677457,1
Xiaomi,Android,18.01,0,0,8,5,16,4,6190,322,2015,1001,4.649761069,5.199711763,,2.742465753,0,85.37931034,697.4641604,0
Xiaomi,Android,12.83,1,0,13,5,16,4,4000,164,2015,812,4.55345575,5.191956351,,2.224657534,0,55.17241379,683.0183625,1
Xiaomi,Android,12.7,1,0,13,5,16,4,3080,132,2015,966,4.416428061,5.349248095,,2.646575342,0,42.48275862,662.4642092,1
Xiaomi,Android,12.83,1,0,13,5,16,4,3060,160,2015,1021,4.571199666,5.085433504,,2.797260274,0,42.20689655,685.6799499,1
Xiaomi,Android,10.34,1,0,8,2,16,4,2200,133,2015,1057,3.647275904,4.624090071,,2.895890411,0,30.34482759,547.0913856,1
Xiaomi,Android,10.34,1,0,8,2,16,4,2200,133,2015,665,3.958906591,4.800325701,,1.821917808,0,30.34482759,593.8359887,1
Xiaomi,Android,12.7,1,0,13,5,16,4,3120,130,2015,1081,4.610555658,5.561219948,,2.961643836,0,43.03448276,691.5833487,1
Xiaomi,Android,12.88,1,0,13,4,64,4,3000,161,2015,635,4.767459089,5.521860838,,1.739726027,0,41.37931034,715.1188634,1
Xiaomi,Android,12.88,1,0,13,4,16,4,3000,161,2015,902,4.165424144,5.246076255,,2.471232877,0,41.37931034,624.8136216,1
Xiaomi,Android,10.34,1,0,8,2,32,4,2200,132,2015,626,4.180828022,4.863603658,,1.715068493,0,30.34482759,627.1242033,1
Xiaomi,Android,10.34,1,0,8,2,32,4,2200,133,2015,772,4.053348942,4.866302923,,2.115068493,0,30.34482759,608.0023413,1
Xiaomi,Android,12.7,1,0,13,8,16,4,3080,149,2014,591,4.433313679,5.431930006,,1.619178082,0,42.48275862,664.9970519,1
Xiaomi,Android,12.83,1,0,13,5,32,4,3100,185,2014,842,4.226395693,5.078792261,,2.306849315,0,42.75862069,633.959354,1
Xiaomi,Android,12.7,1,0,13,8,16,4,3080,149,2014,623,4.711779921,5.436861176,,1.706849315,0,42.48275862,706.7669882,1
Xiaomi,Android,18.01,0,0,8,5,16,4,6700,360,2014,615,4.463145686,5.485336207,,1.684931507,0,92.4137931,669.4718529,0
Xiaomi,Android,12.83,0,0,13,5,32,4,3100,199,2014,1017,4.291007236,4.796203683,,2.78630137,0,42.75862069,643.6510854,0
Xiaomi,Android,12.7,0,0,13,2,16,4,3050,145,2013,916,4.151197374,5.305243327,,2.509589041,0,42.06896552,622.6796061,0
Xiaomi,Android,10.34,0,0,8,1.6,32,4,2000,158,2014,913,4.096176217,4.49110523,,2.501369863,0,27.5862069,614.4264326,0
Xiaomi,Android,10.34,0,0,8,1.3,16,4,2000,158,2013,793,3.994524227,4.602867537,,2.17260274,0,27.5862069,599.1786341,0
Xiaomi,Android,10.24,0,0,8,2,16,4,2000,145,2013,565,4.463145686,5.518536646,,1.547945205,0,27.5862069,669.4718529,0
XOLO,Android,12.7,1,0,13,5,32,4,2400,,2015,576,4.165889729,4.930437019,,1.578082192,0,33.10344828,624.8834594,1
XOLO,Android,12.83,1,0,8,5,16,4,3200,,2015,800,4.282068168,5.189227684,,2.191780822,0,44.13793103,642.3102252,1
XOLO,Android,12.7,0,0,8,2,32,4,2100,,2015,878,3.879706404,4.081090447,,2.405479452,0,28.96551724,581.9559606,0
XOLO,Android,10.29,0,0,5,0.3,32,4,1800,,2015,1036,3.823847315,4.396052806,,2.838356164,0,24.82758621,573.5770973,0
XOLO,Android,12.7,0,0,5,0.3,16,4,2500,,2015,679,3.837083919,4.347176357,,1.860273973,0,34.48275862,575.5625879,0
XOLO,Windows,12.7,0,0,8,2,32,4,2200,,2015,838,3.707210411,4.791732737,,2.295890411,0,30.34482759,556.0815617,0
XOLO,Android,12.7,0,0,8,5,32,4,2500,,2015,1045,4.1846422,4.785406236,,2.863013699,0,34.48275862,627.69633,0
XOLO,Android,12.83,0,0,13,2,32,4,2600,120,2014,1008,3.91621421,4.863989714,,2.761643836,0,35.86206897,587.4321315,0
XOLO,Android,12.7,0,0,8,2,32,4,2100,120,2014,782,3.993602992,4.697658205,,2.142465753,0,28.96551724,599.0404488,0
XOLO,Android,12.7,0,0,8,5,32,4,2500,120,2014,956,3.977810746,4.791400759,,2.619178082,0,34.48275862,596.6716119,0
XOLO,Android,12.7,0,0,13,2,32,4,2100,120,2014,982,4.090838423,5.009968405,,2.690410959,0,28.96551724,613.6257635,0
XOLO,Android,10.29,0,0,5,0.3,32,4,1700,120,2014,882,3.566429294,4.411342689,,2.416438356,0,23.44827586,534.9643941,0
XOLO,Android,12.67,0,0,8,2,32,4,2500,120,2014,992,4.059062748,4.789157022,,2.717808219,0,34.48275862,608.8594122,0
XOLO,Android,12.7,0,0,13,5,16,4,2100,120,2014,562,4.204692619,5.244547323,,1.539726027,0,28.96551724,630.7038929,0
XOLO,Android,12.7,0,0,13,5,32,4,2300,120,2014,670,4.636281181,5.596457067,,1.835616438,0,31.72413793,695.4421772,0
XOLO,Android,12.7,0,0,8,2,16,4,1920,120,2014,741,3.984157603,5.134503481,,2.030136986,0,26.48275862,597.6236405,0
XOLO,Windows,10.34,0,0,8,2,32,4,1800,100,2014,669,3.605497845,4.800654729,,1.832876712,0,24.82758621,540.8246768,0
XOLO,Android,10.16,0,0,3.15,0.3,16,4,1400,120,2014,573,3.521052343,4.103304304,,1.569863014,0,19.31034483,528.1578515,0
XOLO,Android,12.7,0,0,8,2,32,4,2250,120,2014,1059,3.927108643,5.083761832,,2.901369863,0,31.03448276,589.0662965,0
XOLO,Android,10.16,0,0,5,0.3,16,4,1400,120,2014,603,3.583518938,4.592490133,,1.652054795,0,19.31034483,537.5278407,0
XOLO,Android,15.24,0,0,8,2,16,4,3000,120,2014,865,4.225519013,5.132911922,,2.369863014,0,41.37931034,633.827852,0
XOLO,Android,10.16,0,0,5,0.3,16,4,1400,120,2014,939,3.464797963,4.382901252,,2.57260274,0,19.31034483,519.7196945,0
XOLO,Android,12.7,0,0,8,2,16,4,2250,120,2014,575,3.653770277,4.94021283,,1.575342466,0,31.03448276,548.0655416,0
XOLO,Android,12.7,0,0,8,2,32,4,2000,120,2014,672,3.95756982,4.946629964,,1.84109589,0,27.5862069,593.635473,0
XOLO,Android,10.29,0,0,8,0.3,16,4,1800,120,2014,819,4.087487775,4.796203683,,2.243835616,0,24.82758621,613.1231663,0
XOLO,Android,12.88,0,0,13,5,16,4,4000,148.85,2013,949,4.556295018,5.519979822,,2.6,0,55.17241379,683.4442527,0
XOLO,Android,12.7,0,0,5,0.3,16,4,2000,148.85,2013,842,3.867443962,4.576050287,,2.306849315,0,27.5862069,580.1165943,0
XOLO,Android,10.24,1,0,8,1,32,4,1810,140,2013,565,4.224348909,5.242170206,,1.547945205,0,24.96551724,633.6523364,1
XOLO,Android,17.78,0,0,5,0.3,16,4,4100,320,2013,686,4.207673248,5.240688254,,1.879452055,0,56.55172414,631.1509872,0
XOLO,Android,10.16,0,0,5,0.3,16,4,1450,116,2013,551,3.535145354,4.506233438,,1.509589041,0,20,530.2718031,0
XOLO,Android,10.29,0,0,8,1,16,4,2100,143.5,2013,659,3.995260604,4.625364893,,1.805479452,0,28.96551724,599.2890906,0
XOLO,Android,10.16,0,0,5,0.3,16,4,1400,120,2013,593,3.34462703,4.79032107,,1.624657534,0,19.31034483,501.6940545,0
XOLO,Android,12.83,0,0,13,2,32,4,2600,180,2013,1057,4.20514028,5.086484606,,2.895890411,0,35.86206897,630.771042,0
XOLO,Android,10.34,0,0,8,2,16,4,1800,138,2013,863,3.798406279,4.79032107,,2.364383562,0,24.82758621,569.7609419,0
XOLO,Android,10.29,0,0,5,0.3,16,4,1900,148.85,2013,771,3.632838063,4.39592954,,2.112328767,0,26.20689655,544.9257095,0
XOLO,Android,10.16,0,0,3.15,0.3,16,4,1500,148.85,2013,935,3.80999028,4.386018656,,2.561643836,0,20.68965517,571.498542,0
XOLO,Android,10.29,0,0,8,2,16,4,2400,151.3,2013,1042,3.690128674,4.793805105,,2.854794521,0,33.10344828,553.5193011,0
XOLO,Android,17.78,0,0,2,0.65,32,4,4000,338,2013,1039,4.274998062,4.691989878,,2.846575342,0,55.17241379,641.2497093,0
XOLO,Android,20.32,0,0,2,0.3,16,4,4000,480,2013,1004,4.377893103,4.784905067,,2.750684932,0,55.17241379,656.6839655,0
XOLO,Android,12.7,0,0,13,5,16,4,2500,158,2013,1089,4.579442037,5.144641574,,2.983561644,0,34.48275862,686.9163056,0
XOLO,Android,10.16,0,0,5,0.3,16,4,1400,120,2013,842,3.357941873,4.795211866,,2.306849315,0,19.31034483,503.691281,0
XOLO,Android,10.34,0,0,8,2,16,4,2000,167,2013,596,4.041295341,5.127766265,,1.632876712,0,27.5862069,606.1943012,0
XOLO,Android,10.29,0,0,5,0.3,16,4,2000,147.7,2013,1007,3.937105786,4.796451484,,2.75890411,0,27.5862069,590.5658679,0
XOLO,Android,10.34,0,0,8,1.3,32,4,1900,140,2013,852,4.220389669,5.143007682,,2.334246575,0,26.20689655,633.0584504,0
XOLO,Android,10.24,0,0,5,0.3,16,4,2000,150,2013,739,3.782597458,4.93964042,,2.024657534,0,27.5862069,567.3896187,0
XOLO,Android,7.75,0,0,5,0.65,16,4,1500,132,2013,1088,3.516607233,4.608464753,,2.980821918,0,20.68965517,527.491085,0
XOLO,Android,12.7,0,0,8,1.2,16,4,2100,171.1,2013,974,4.028738805,5.006828056,,2.668493151,0,28.96551724,604.3108208,0
XOLO,Android,10.29,0,0,8,1,16,4,2100,143.5,2013,571,3.779405481,4.869916227,,1.564383562,0,28.96551724,566.9108222,0
XOLO,Android,10.29,0,0,5,0.3,16,4,2400,151.3,2013,824,3.543853682,4.606768907,,2.257534247,0,33.10344828,531.5780523,0
Others,Android,12.83,1,0,16,8,32,4,9000,469,2018,621,4.938566268,5.5198997,,1.701369863,0,124.137931,740.7849402,1
Others,Android,12.7,0,0,13.1,2,16,4,2000,106,2013,707,4.041295341,5.246813524,,1.936986301,0,27.5862069,606.1943012,0
Others,Android,12.83,1,0,12,13,64,4,3300,170,2017,857,4.621141955,5.734828843,,2.347945205,0,45.51724138,693.1712933,1
Others,Android,12.7,1,0,8,2.1,32,4,2500,145,2014,662,4.226103552,5.015224746,,1.81369863,0,34.48275862,633.9155328,1
Others,Android,10.34,1,0,8,2,32,4,2000,128,2016,854,4.064400686,4.373994463,,2.339726027,0,27.5862069,609.6601029,1
Others,Android,12.75,1,0,13,5,16,4,3000,172,2016,1003,4.438761348,5.137855144,,2.747945205,0,41.37931034,665.8142022,1
Others,Android,12.83,1,0,13,5,32,4,4000,172,2016,977,4.178532513,5.194511198,,2.676712329,0,55.17241379,626.779877,1
Others,Android,15.24,1,0,13,8,16,4,4000,153,2016,1012,4.222297927,5.188558303,,2.77260274,0,55.17241379,633.3446891,1
Others,Android,12.75,1,0,21,8,32,4,3000,159,2015,573,5.191678256,6.039301877,,1.569863014,0,41.37931034,778.7517384,1
Others,Android,10.34,1,0,8,2,32,4,2000,128,2015,1077,3.789177175,4.252914036,,2.950684932,0,27.5862069,568.3765763,1
Others,Android,12.7,1,0,8,5,16,4,2230,143,2015,874,3.875773873,4.514917197,,2.394520548,0,30.75862069,581.366081,1
Others,Android,12.83,1,0,13,5,16,4,2500,154,2015,559,4.332179662,4.862599215,,1.531506849,0,34.48275862,649.8269493,1
Others,Android,12.83,1,0,13,5,16,4,2500,155,2015,777,4.345232974,4.866610947,,2.128767123,0,34.48275862,651.7849461,1
ZTE,Android,10.19,1,0,5,8,32,4,500,165,2019,383,4.798596523,6.108825271,,1.049315068,0,6.896551724,719.7894785,1
ZTE,Android,15.24,1,0,16,8,256,4,3800,193,2018,705,4.955122584,6.03607934,,1.931506849,0,52.4137931,743.2683876,1
ZTE,Android,15.9,1,0,14.5,8,128,4,3800,181,2018,466,4.515464273,6.108914194,,1.276712329,0,52.4137931,677.319641,1
ZTE,Android,15.21,1,0,14.5,8,128,4,3450,172,2018,589,5.217920429,5.993337791,,1.61369863,0,47.5862069,782.6880644,1
ZTE,Android,15.77,1,0,14.5,20,128,4,4000,172,2018,444,5.01847118,6.478171643,,1.216438356,0,55.17241379,752.770677,1
ZTE,Android,15.24,1,0,24,8,128,4,3800,185,2018,492,5.161064773,5.990263827,,1.347945205,0,52.4137931,774.159716,1
ZTE,Android,12.88,1,0,14.5,8,64,4,3450,153,2018,662,4.778198696,5.5627564,,1.81369863,0,47.5862069,716.7298044,1
ZTE,Android,15.27,1,0,13,8,64,4,4000,170,2018,404,4.655483,5.297066585,,1.106849315,0,55.17241379,698.32245,1
